work_id,status,confidence,fragments_used,output_dir
Hecataeus.OnLibya,success,0.5560740431456748,2,discoveries/Hecataeus_OnLibya_2025-11-06
Hellanicus.Phoronis,success,0.5536195479063537,2,discoveries/Hellanicus_Phoronis_2025-11-06
Hellanicus.PriestessesOfHera,success,0.5550456044786625,2,discoveries/Hellanicus_PriestessesOfHera_2025-11-06
Hellanicus.OnCities,success,0.5550326553449916,2,discoveries/Hellanicus_OnCities_2025-11-06
Hellanicus.Atlantis,success,0.5565236572480766,2,discoveries/Hellanicus_Atlantis_2025-11-06
Hellanicus.OnNations,success,0.5692196937257452,2,discoveries/Hellanicus_OnNations_2025-11-06
Hellanicus.OnInventions,success,0.5643820959223846,2,discoveries/Hellanicus_OnInventions_2025-11-06
Acusilaus.Genealogies,success,0.5653326588071663,2,discoveries/Acusilaus_Genealogies_2025-11-06
Acusilaus.HistoryOfArgos,success,0.5539111521598858,2,discoveries/Acusilaus_HistoryOfArgos_2025-11-06
Pherecydes.Histories,success,0.5560946904665726,2,discoveries/Pherecydes_Histories_2025-11-06
Pherecydes.Genealogies,success,0.5482755666051162,2,discoveries/Pherecydes_Genealogies_2025-11-06
Xanthus.LydianHistory,success,0.5623191440403144,2,discoveries/Xanthus_LydianHistory_2025-11-06
Xanthus.OnLydia,success,0.5617194945823264,2,discoveries/Xanthus_OnLydia_2025-11-06
Charon.HistoryOfPersia,success,0.5544533709551078,2,discoveries/Charon_HistoryOfPersia_2025-11-06
Charon.OnCities,success,0.5613535364161023,2,discoveries/Charon_OnCities_2025-11-06
Eudemus.HistoryOfTheology,success,0.5582243910906293,2,discoveries/Eudemus_HistoryOfTheology_2025-11-06
Dionysius.HistoryOfPersia,success,0.5612269364892388,2,discoveries/Dionysius_HistoryOfPersia_2025-11-06
Dionysius.OnCities,success,0.5616569396546315,2,discoveries/Dionysius_OnCities_2025-11-06
Eudemus.HistoryOfPhilosophy,success,0.5673450375870148,2,discoveries/Eudemus_HistoryOfPhilosophy_2025-11-06
Eudemus.HistoryOfGeometry,success,0.5626850286243923,2,discoveries/Eudemus_HistoryOfGeometry_2025-11-06
Eudemus.HistoryOfAstronomy,success,0.5515947788249511,2,discoveries/Eudemus_HistoryOfAstronomy_2025-11-06
Eudemus.HistoryOfMedicine,success,0.5621273479235653,2,discoveries/Eudemus_HistoryOfMedicine_2025-11-06
Eudemus.HistoryOfMagic,success,0.555537609291822,2,discoveries/Eudemus_HistoryOfMagic_2025-11-06
Dicaearchus.OnTheSoul,success,0.5576580569225248,2,discoveries/Dicaearchus_OnTheSoul_2025-11-06
Dicaearchus.Geography,success,0.5496953665172197,2,discoveries/Dicaearchus_Geography_2025-11-06
Dicaearchus.LifeOfGreece,success,0.5589219381600408,2,discoveries/Dicaearchus_LifeOfGreece_2025-11-06
Dicaearchus.OnCities,success,0.551059314934699,2,discoveries/Dicaearchus_OnCities_2025-11-06
Timaeus.Histories,success,0.5532551900112408,2,discoveries/Timaeus_Histories_2025-11-06
Timaeus.OnPyrrhus,success,0.5603184520251675,2,discoveries/Timaeus_OnPyrrhus_2025-11-06
Timaeus.OnSicily,success,0.5619636763309777,2,discoveries/Timaeus_OnSicily_2025-11-06
Timaeus.OnAgathocles,success,0.5483851549604278,2,discoveries/Timaeus_OnAgathocles_2025-11-06
Polybius.Histories,success,0.5630961657067187,2,discoveries/Polybius_Histories_2025-11-06
Posidonius.Histories,success,0.5593750374212493,2,discoveries/Posidonius_Histories_2025-11-06
Polybius.OnTactics,success,0.5540549370012638,2,discoveries/Polybius_OnTactics_2025-11-06
Posidonius.OnOcean,success,0.5607034280302106,2,discoveries/Posidonius_OnOcean_2025-11-06
Polybius.Geography,success,0.5507190162563086,2,discoveries/Polybius_Geography_2025-11-06
Posidonius.Geography,success,0.5655179691379494,2,discoveries/Posidonius_Geography_2025-11-06
Polybius.OnNumantia,success,0.5521775774652201,2,discoveries/Polybius_OnNumantia_2025-11-06
Posidonius.OnEthics,success,0.5595167501091278,2,discoveries/Posidonius_OnEthics_2025-11-06
Scylax.Periplus,success,0.5545770718500276,2,discoveries/Scylax_Periplus_2025-11-06
Scylax.OnIndia,success,0.5562072030502814,2,discoveries/Scylax_OnIndia_2025-11-06
Hanno.Periplus,success,0.5483495231532435,2,discoveries/Hanno_Periplus_2025-11-06
Hanno.OnLibya,success,0.5511500380882935,2,discoveries/Hanno_OnLibya_2025-11-06
Pytheas.OnOcean,success,0.5456445893214263,2,discoveries/Pytheas_OnOcean_2025-11-06
Pytheas.Geography,success,0.5658286279766641,2,discoveries/Pytheas_Geography_2025-11-06
Eratosthenes.Geography,success,0.5553841660651888,2,discoveries/Eratosthenes_Geography_2025-11-06
Eratosthenes.OnMeasurement,success,0.5633348231544014,2,discoveries/Eratosthenes_OnMeasurement_2025-11-06
Eratosthenes.Chronographies,success,0.5559464450804505,2,discoveries/Eratosthenes_Chronographies_2025-11-06
Eratosthenes.OnComedy,success,0.5634780085286406,2,discoveries/Eratosthenes_OnComedy_2025-11-06
Strabo.Geography,success,0.5568097832308743,2,discoveries/Strabo_Geography_2025-11-06
Pausanias.DescriptionOfGreece,success,0.5602744749566154,2,discoveries/Pausanias_DescriptionOfGreece_2025-11-06
Plutarch.ParallelLives,success,0.5550793815960485,2,discoveries/Plutarch_ParallelLives_2025-11-06
Strabo.OnHistory,success,0.5618175727963451,2,discoveries/Strabo_OnHistory_2025-11-06
Pausanias.OnAthens,success,0.5584213069936833,2,discoveries/Pausanias_OnAthens_2025-11-06
Plutarch.Moralia,success,0.5643583540844646,2,discoveries/Plutarch_Moralia_2025-11-06
Plutarch.OnTheSoul,success,0.5524047069685463,2,discoveries/Plutarch_OnTheSoul_2025-11-06
Plutarch.OnGods,success,0.5496951689550842,2,discoveries/Plutarch_OnGods_2025-11-06
Suetonius.LivesOfTheCaesars,success,0.5564725973460216,2,discoveries/Suetonius_LivesOfTheCaesars_2025-11-06
Suetonius.OnPoets,success,0.5564832696764745,2,discoveries/Suetonius_OnPoets_2025-11-06
Suetonius.OnGrammarians,success,0.5522470472445613,2,discoveries/Suetonius_OnGrammarians_2025-11-06
Diogenes.LivesOfPhilosophers,success,0.5575069973662141,2,discoveries/Diogenes_LivesOfPhilosophers_2025-11-06
Suetonius.OnRhetoricians,success,0.5544492003264372,2,discoveries/Suetonius_OnRhetoricians_2025-11-06
Diogenes.OnPoets,success,0.5610792870669531,2,discoveries/Diogenes_OnPoets_2025-11-06
Homer.Margites,success,0.6268134473550411,2,discoveries/Homer_Margites_2025-11-06
Homer.Batrachomyomachia,success,0.6275268522878157,2,discoveries/Homer_Batrachomyomachia_2025-11-06
Homer.Epigrams,success,0.6198341938228302,2,discoveries/Homer_Epigrams_2025-11-06
Homer.Hymns,success,0.628514161115199,2,discoveries/Homer_Hymns_2025-11-06
Hesiod.CatalogueOfWomen,success,0.561134327479856,2,discoveries/Hesiod_CatalogueOfWomen_2025-11-06
Hesiod.Astronomy,success,0.5557614260380388,2,discoveries/Hesiod_Astronomy_2025-11-06
Hesiod.PreceptsOfChiron,success,0.557849725453299,2,discoveries/Hesiod_PreceptsOfChiron_2025-11-06
Hesiod.Melampodia,success,0.5641486779435825,2,discoveries/Hesiod_Melampodia_2025-11-06
Hesiod.IdaeanDactyls,success,0.5520248017990989,2,discoveries/Hesiod_IdaeanDactyls_2025-11-06
Hesiod.DescentOfPeirithous,success,0.5553651543479133,2,discoveries/Hesiod_DescentOfPeirithous_2025-11-06
Hesiod.GreatWorks,success,0.5657127758984928,2,discoveries/Hesiod_GreatWorks_2025-11-06
Hesiod.Aegimius,success,0.558331456347826,2,discoveries/Hesiod_Aegimius_2025-11-06
Eumelus.Corinthiaca,success,0.5612922255370245,2,discoveries/Eumelus_Corinthiaca_2025-11-06
Eumelus.ReturnOfTheHeracleidae,success,0.5629691053816466,2,discoveries/Eumelus_ReturnOfTheHeracleidae_2025-11-06
Eumelus.Processional,success,0.5602127007913537,2,discoveries/Eumelus_Processional_2025-11-06
Eumelus.Prosodion,success,0.5641103633284504,2,discoveries/Eumelus_Prosodion_2025-11-06
Archilochus.Iambi,success,0.5552655346144273,2,discoveries/Archilochus_Iambi_2025-11-06
Archilochus.Elegies,success,0.5607586654580037,2,discoveries/Archilochus_Elegies_2025-11-06
Sappho.Epithalamia,success,0.5541049409444603,2,discoveries/Sappho_Epithalamia_2025-11-06
Sappho.Odes,success,0.5533479404496723,2,discoveries/Sappho_Odes_2025-11-06
Alcaeus.Odes,success,0.5578021483100125,2,discoveries/Alcaeus_Odes_2025-11-06
Alcaeus.PoliticalSongs,success,0.5585352919018116,2,discoveries/Alcaeus_PoliticalSongs_2025-11-06
Anacreon.LovePoems,success,0.5603673637716622,2,discoveries/Anacreon_LovePoems_2025-11-06
Anacreon.Odes,success,0.558761020712697,2,discoveries/Anacreon_Odes_2025-11-06
Ibycus.Odes,success,0.5567398836235936,2,discoveries/Ibycus_Odes_2025-11-06
Ibycus.LovePoems,success,0.5582152735222344,2,discoveries/Ibycus_LovePoems_2025-11-06
Simonides.Elegies,success,0.5601070275313639,2,discoveries/Simonides_Elegies_2025-11-06
Simonides.Odes,success,0.5537995949023133,2,discoveries/Simonides_Odes_2025-11-06
Simonides.Epigrams,success,0.5537113725973798,2,discoveries/Simonides_Epigrams_2025-11-06
Simonides.Scolia,success,0.5589611237965447,2,discoveries/Simonides_Scolia_2025-11-06
Stesichorus.Helen,success,0.5584769729770952,2,discoveries/Stesichorus_Helen_2025-11-06
Stesichorus.Oresteia,success,0.5581948480671894,2,discoveries/Stesichorus_Oresteia_2025-11-06
Stesichorus.Palinode,success,0.5520577407973463,2,discoveries/Stesichorus_Palinode_2025-11-06
Stesichorus.Geryoneis,success,0.5486379612690704,2,discoveries/Stesichorus_Geryoneis_2025-11-06
Alcman.Partheneia,success,0.5676637786041524,2,discoveries/Alcman_Partheneia_2025-11-06
Alcman.Odes,success,0.5623915125098875,2,discoveries/Alcman_Odes_2025-11-06
Mimnermus.Nanno,success,0.5620757297828124,2,discoveries/Mimnermus_Nanno_2025-11-06
Mimnermus.Smyrneis,success,0.5625994591271372,2,discoveries/Mimnermus_Smyrneis_2025-11-06
Tyrtaeus.Elegies,success,0.5529692153846278,2,discoveries/Tyrtaeus_Elegies_2025-11-06
Tyrtaeus.WarSongs,success,0.5536766024055205,2,discoveries/Tyrtaeus_WarSongs_2025-11-06
Callinus.Elegies,success,0.5522415863753536,2,discoveries/Callinus_Elegies_2025-11-06
Callinus.WarSongs,success,0.5550304366323093,2,discoveries/Callinus_WarSongs_2025-11-06
Theognis.Advice,success,0.5616005661081165,2,discoveries/Theognis_Advice_2025-11-06
Theognis.Elegies,success,0.5560528964677197,2,discoveries/Theognis_Elegies_2025-11-06
Pindar.Epinicians,success,0.5584486667462467,2,discoveries/Pindar_Epinicians_2025-11-06
Pindar.Dithyrambs,success,0.5650789063001478,2,discoveries/Pindar_Dithyrambs_2025-11-06
Pindar.Paeans,success,0.5580055949379786,2,discoveries/Pindar_Paeans_2025-11-06
Pindar.Prosodia,success,0.5563570580836292,2,discoveries/Pindar_Prosodia_2025-11-06
Pindar.Partheneia,success,0.5497873460162939,2,discoveries/Pindar_Partheneia_2025-11-06
Pindar.Hyporchemata,success,0.5597611925939877,2,discoveries/Pindar_Hyporchemata_2025-11-06
Pindar.Threnoi,success,0.559636879661515,2,discoveries/Pindar_Threnoi_2025-11-06
Bacchylides.Epinicians,success,0.5550186045230289,2,discoveries/Bacchylides_Epinicians_2025-11-06
Pindar.Encomia,success,0.5575494226669787,2,discoveries/Pindar_Encomia_2025-11-06
Bacchylides.Encomia,success,0.5542213284797933,2,discoveries/Bacchylides_Encomia_2025-11-06
Bacchylides.Dithyrambs,success,0.5549837831163436,2,discoveries/Bacchylides_Dithyrambs_2025-11-06
Bacchylides.Paeans,success,0.5517645419968432,2,discoveries/Bacchylides_Paeans_2025-11-06
Corinna.Odes,success,0.5656592179969776,2,discoveries/Corinna_Odes_2025-11-06
Corinna.Epic,success,0.556077722177033,2,discoveries/Corinna_Epic_2025-11-06
