work_id,status,confidence,fragments_used,output_dir
Aretaeus.OnSurgery,success,0.5560438683685518,2,discoveries/Aretaeus_OnSurgery_2025-11-06_20-49-03
Aretaeus.OnAcuteDiseases,success,0.5654244764567163,2,discoveries/Aretaeus_OnAcuteDiseases_2025-11-06_20-49-03
Galen.OnTheNaturalFaculties,success,0.7279154770230354,2,discoveries/Galen_OnTheNaturalFaculties_2025-11-06_20-49-04
Galen.OnTheElements,success,0.7341411841773506,2,discoveries/Galen_OnTheElements_2025-11-06_20-49-04
Galen.OnTheUseOfParts,success,0.7349640293684667,2,discoveries/Galen_OnTheUseOfParts_2025-11-06_20-49-05
Galen.OnFaculties,success,0.7231859558883339,2,discoveries/Galen_OnFaculties_2025-11-06_20-49-05
Galen.OnTheDoctrines,success,0.727747701017545,2,discoveries/Galen_OnTheDoctrines_2025-11-06_20-49-11
Galen.OnThePulse,success,0.7268504976564774,2,discoveries/Galen_OnThePulse_2025-11-06_20-49-11
Galen.OnHumors,success,0.731938066986299,2,discoveries/Galen_OnHumors_2025-11-06_20-49-11
Galen.OnTemperaments,success,0.7237403867262244,2,discoveries/Galen_OnTemperaments_2025-11-06_20-49-11
Oribasius.Synopsis,success,0.5619694600537457,2,discoveries/Oribasius_Synopsis_2025-11-06_20-49-11
Oribasius.MedicalCollections,success,0.5595706684396187,2,discoveries/Oribasius_MedicalCollections_2025-11-06_20-49-11
Galen.OnCure,success,0.7286919126754677,2,discoveries/Galen_OnCure_2025-11-06_20-49-11
Alexander.OnThePulse,success,0.5563163224453118,2,discoveries/Alexander_OnThePulse_2025-11-06_20-49-11
Galen.OnAnatomy,success,0.7269025700067152,2,discoveries/Galen_OnAnatomy_2025-11-06_20-49-11
Alexander.CommentaryOnHippocrates,success,0.5520411456193829,2,discoveries/Alexander_CommentaryOnHippocrates_2025-11-06_20-49-11
Marcellus.OnDrugs,success,0.5572198631291172,2,discoveries/Marcellus_OnDrugs_2025-11-06_20-49-11
Marcellus.OnRemedies,success,0.5601640236243993,2,discoveries/Marcellus_OnRemedies_2025-11-06_20-49-11
Aetius.MedicalBooks,success,0.5628005703148053,2,discoveries/Aetius_MedicalBooks_2025-11-06_20-49-11
Hecataeus.Genealogies,success,0.5639029524315138,2,discoveries/Hecataeus_Genealogies_2025-11-06_20-49-11
Galen.OnSymptoms,success,0.7261573886951573,2,discoveries/Galen_OnSymptoms_2025-11-06_20-49-11
Hecataeus.Periegesis,success,0.5586503899284336,2,discoveries/Hecataeus_Periegesis_2025-11-06_20-49-12
Galen.OnCauses,success,0.7284596554252847,2,discoveries/Galen_OnCauses_2025-11-06_20-49-12
Hecataeus.HistoryOfEgypt,success,0.5583161236454214,2,discoveries/Hecataeus_HistoryOfEgypt_2025-11-06_20-49-12
Hecataeus.OnAsia,success,0.5538991444892363,2,discoveries/Hecataeus_OnAsia_2025-11-06_20-49-12
Aetius.OnDiseases,success,0.5527651109303567,2,discoveries/Aetius_OnDiseases_2025-11-06_20-49-12
Hecataeus.OnEurope,success,0.5514872903236465,2,discoveries/Hecataeus_OnEurope_2025-11-06_20-49-12
Hecataeus.OnLibya,success,0.5567133456694652,2,discoveries/Hecataeus_OnLibya_2025-11-06_20-49-12
Galen.OnDiseases,success,0.7295253756947712,2,discoveries/Galen_OnDiseases_2025-11-06_20-49-12
Hellanicus.PriestessesOfHera,success,0.5581652451674379,2,discoveries/Hellanicus_PriestessesOfHera_2025-11-06_20-49-12
Hellanicus.Phoronis,success,0.5534148058795678,2,discoveries/Hellanicus_Phoronis_2025-11-06_20-49-12
Hellanicus.Atlantis,success,0.5534371029418664,2,discoveries/Hellanicus_Atlantis_2025-11-06_20-49-12
Hellanicus.OnNations,success,0.5592243459023124,2,discoveries/Hellanicus_OnNations_2025-11-06_20-49-12
Hellanicus.OnCities,success,0.5578788970565651,2,discoveries/Hellanicus_OnCities_2025-11-06_20-49-12
Acusilaus.Genealogies,success,0.5605927285559082,2,discoveries/Acusilaus_Genealogies_2025-11-06_20-49-12
Hellanicus.OnInventions,success,0.551804699217109,2,discoveries/Hellanicus_OnInventions_2025-11-06_20-49-12
Pherecydes.Histories,success,0.5610319417696301,2,discoveries/Pherecydes_Histories_2025-11-06_20-49-12
Acusilaus.HistoryOfArgos,success,0.5563250517482163,2,discoveries/Acusilaus_HistoryOfArgos_2025-11-06_20-49-12
Pherecydes.Genealogies,success,0.5598430036390141,2,discoveries/Pherecydes_Genealogies_2025-11-06_20-49-12
Xanthus.LydianHistory,success,0.5533732676295824,2,discoveries/Xanthus_LydianHistory_2025-11-06_20-49-12
Charon.OnCities,success,0.5623162320374975,2,discoveries/Charon_OnCities_2025-11-06_20-49-12
Charon.HistoryOfPersia,success,0.5640923599644372,2,discoveries/Charon_HistoryOfPersia_2025-11-06_20-49-12
Dionysius.HistoryOfPersia,success,0.5605885214710263,2,discoveries/Dionysius_HistoryOfPersia_2025-11-06_20-49-12
Xanthus.OnLydia,success,0.5644283211725535,2,discoveries/Xanthus_OnLydia_2025-11-06_20-49-12
Eudemus.HistoryOfGeometry,success,0.5570441418784973,2,discoveries/Eudemus_HistoryOfGeometry_2025-11-06_20-49-12
Dionysius.OnCities,success,0.5472987234379195,2,discoveries/Dionysius_OnCities_2025-11-06_20-49-12
Eudemus.HistoryOfMedicine,success,0.5572942446926251,2,discoveries/Eudemus_HistoryOfMedicine_2025-11-06_20-49-13
Eudemus.HistoryOfTheology,success,0.558881276973204,2,discoveries/Eudemus_HistoryOfTheology_2025-11-06_20-49-13
Eudemus.HistoryOfPhilosophy,success,0.556171781031991,2,discoveries/Eudemus_HistoryOfPhilosophy_2025-11-06_20-49-13
Dicaearchus.LifeOfGreece,success,0.5559911613063792,2,discoveries/Dicaearchus_LifeOfGreece_2025-11-06_20-49-13
Eudemus.HistoryOfAstronomy,success,0.559661628569662,2,discoveries/Eudemus_HistoryOfAstronomy_2025-11-06_20-49-13
Dicaearchus.Geography,success,0.551857332353431,2,discoveries/Dicaearchus_Geography_2025-11-06_20-49-13
Eudemus.HistoryOfMagic,success,0.5492999824542537,2,discoveries/Eudemus_HistoryOfMagic_2025-11-06_20-49-13
Dicaearchus.OnCities,success,0.5577981659297093,2,discoveries/Dicaearchus_OnCities_2025-11-06_20-49-13
Dicaearchus.OnTheSoul,success,0.5557512806336338,2,discoveries/Dicaearchus_OnTheSoul_2025-11-06_20-49-13
Timaeus.Histories,success,0.5620836086485131,2,discoveries/Timaeus_Histories_2025-11-06_20-49-13
Timaeus.OnSicily,success,0.5580575877042174,2,discoveries/Timaeus_OnSicily_2025-11-06_20-49-19
Polybius.OnTactics,success,0.5572790730429694,2,discoveries/Polybius_OnTactics_2025-11-06_20-49-19
Posidonius.Geography,success,0.555174157382538,2,discoveries/Posidonius_Geography_2025-11-06_20-49-19
Scylax.Periplus,success,0.5581046868841291,2,discoveries/Scylax_Periplus_2025-11-06_20-49-19
Polybius.Histories,success,0.5572909906390368,2,discoveries/Polybius_Histories_2025-11-06_20-49-19
Posidonius.OnEthics,success,0.5554696859428252,2,discoveries/Posidonius_OnEthics_2025-11-06_20-49-19
Scylax.OnIndia,success,0.5571073310123101,2,discoveries/Scylax_OnIndia_2025-11-06_20-49-19
Posidonius.OnOcean,success,0.5525235317895968,2,discoveries/Posidonius_OnOcean_2025-11-06_20-49-19
Hanno.OnLibya,success,0.5627684191670521,2,discoveries/Hanno_OnLibya_2025-11-06_20-49-19
Polybius.OnNumantia,success,0.5563398890791501,2,discoveries/Polybius_OnNumantia_2025-11-06_20-49-19
Pytheas.OnOcean,success,0.5669742823741721,2,discoveries/Pytheas_OnOcean_2025-11-06_20-49-19
Pytheas.Geography,success,0.5580255566511514,2,discoveries/Pytheas_Geography_2025-11-06_20-49-19
Eratosthenes.Geography,success,0.5602250671242663,2,discoveries/Eratosthenes_Geography_2025-11-06_20-49-19
Posidonius.Histories,success,0.5591013589889073,2,discoveries/Posidonius_Histories_2025-11-06_20-49-19
Eratosthenes.OnMeasurement,success,0.5537752738838567,2,discoveries/Eratosthenes_OnMeasurement_2025-11-06_20-49-19
Polybius.Geography,success,0.5572274504460183,2,discoveries/Polybius_Geography_2025-11-06_20-49-20
Timaeus.OnAgathocles,success,0.5541249201222674,2,discoveries/Timaeus_OnAgathocles_2025-11-06_20-49-20
Timaeus.OnPyrrhus,success,0.5590952421929092,2,discoveries/Timaeus_OnPyrrhus_2025-11-06_20-49-20
Eratosthenes.Chronographies,success,0.5528936727004955,2,discoveries/Eratosthenes_Chronographies_2025-11-06_20-49-20
Eratosthenes.OnComedy,success,0.5516793036691184,2,discoveries/Eratosthenes_OnComedy_2025-11-06_20-49-20
Strabo.OnHistory,success,0.5557299717868837,2,discoveries/Strabo_OnHistory_2025-11-06_20-49-20
Pausanias.DescriptionOfGreece,success,0.5479144333561963,2,discoveries/Pausanias_DescriptionOfGreece_2025-11-06_20-49-20
Hanno.Periplus,success,0.556364909103353,2,discoveries/Hanno_Periplus_2025-11-06_20-49-20
Strabo.Geography,success,0.5620249960755107,2,discoveries/Strabo_Geography_2025-11-06_20-49-20
Pausanias.OnAthens,success,0.5582724536477526,2,discoveries/Pausanias_OnAthens_2025-11-06_20-49-20
Plutarch.Moralia,success,0.5666932159333854,2,discoveries/Plutarch_Moralia_2025-11-06_20-49-20
Plutarch.ParallelLives,success,0.5538844713313746,2,discoveries/Plutarch_ParallelLives_2025-11-06_20-49-20
Plutarch.OnTheSoul,success,0.5675499000672634,2,discoveries/Plutarch_OnTheSoul_2025-11-06_20-49-20
Plutarch.OnGods,success,0.5532836769427957,2,discoveries/Plutarch_OnGods_2025-11-06_20-49-20
Suetonius.LivesOfTheCaesars,success,0.5635675734870345,2,discoveries/Suetonius_LivesOfTheCaesars_2025-11-06_20-49-20
Suetonius.OnGrammarians,success,0.5642244480627425,2,discoveries/Suetonius_OnGrammarians_2025-11-06_20-49-20
Suetonius.OnRhetoricians,success,0.5618446422189866,2,discoveries/Suetonius_OnRhetoricians_2025-11-06_20-49-20
Suetonius.OnPoets,success,0.5612458705624633,2,discoveries/Suetonius_OnPoets_2025-11-06_20-49-20
Diogenes.LivesOfPhilosophers,success,0.5453756897577926,2,discoveries/Diogenes_LivesOfPhilosophers_2025-11-06_20-49-20
Homer.Margites,success,0.6230993373884246,2,discoveries/Homer_Margites_2025-11-06_20-49-20
Homer.Epigrams,success,0.6235501240780067,2,discoveries/Homer_Epigrams_2025-11-06_20-49-20
Homer.Batrachomyomachia,success,0.6332942987069357,2,discoveries/Homer_Batrachomyomachia_2025-11-06_20-49-20
Homer.Hymns,success,0.6329961196343006,2,discoveries/Homer_Hymns_2025-11-06_20-49-20
Diogenes.OnPoets,success,0.562528377349301,2,discoveries/Diogenes_OnPoets_2025-11-06_20-49-20
Hesiod.PreceptsOfChiron,success,0.5551078754436214,2,discoveries/Hesiod_PreceptsOfChiron_2025-11-06_20-49-20
Hesiod.IdaeanDactyls,success,0.5575518308930987,2,discoveries/Hesiod_IdaeanDactyls_2025-11-06_20-49-20
Hesiod.CatalogueOfWomen,success,0.5592207355458674,2,discoveries/Hesiod_CatalogueOfWomen_2025-11-06_20-49-20
Hesiod.Astronomy,success,0.5622316876446084,2,discoveries/Hesiod_Astronomy_2025-11-06_20-49-21
Hesiod.DescentOfPeirithous,success,0.5530256909654555,2,discoveries/Hesiod_DescentOfPeirithous_2025-11-06_20-49-21
Hesiod.Melampodia,success,0.5535101198422069,2,discoveries/Hesiod_Melampodia_2025-11-06_20-49-21
Hesiod.GreatWorks,success,0.5574629972071043,2,discoveries/Hesiod_GreatWorks_2025-11-06_20-49-21
Hesiod.Aegimius,success,0.5538122863974697,2,discoveries/Hesiod_Aegimius_2025-11-06_20-49-21
Eumelus.Corinthiaca,success,0.5514246996588147,2,discoveries/Eumelus_Corinthiaca_2025-11-06_20-49-21
Eumelus.Prosodion,success,0.5635855699003667,2,discoveries/Eumelus_Prosodion_2025-11-06_20-49-21
Eumelus.ReturnOfTheHeracleidae,success,0.5583464942753108,2,discoveries/Eumelus_ReturnOfTheHeracleidae_2025-11-06_20-49-21
Eumelus.Processional,success,0.5483124608849873,2,discoveries/Eumelus_Processional_2025-11-06_20-49-27
Archilochus.Iambi,success,0.5598263453614449,2,discoveries/Archilochus_Iambi_2025-11-06_20-49-27
Anacreon.Odes,success,0.5601252975299766,2,discoveries/Anacreon_Odes_2025-11-06_20-49-27
Simonides.Elegies,success,0.5531590003348728,2,discoveries/Simonides_Elegies_2025-11-06_20-49-27
Simonides.Odes,success,0.5551081823131283,2,discoveries/Simonides_Odes_2025-11-06_20-49-27
Ibycus.LovePoems,success,0.5581827709559588,2,discoveries/Ibycus_LovePoems_2025-11-06_20-49-27
Archilochus.Elegies,success,0.5584756241693488,2,discoveries/Archilochus_Elegies_2025-11-06_20-49-27
Simonides.Scolia,success,0.5582833101217963,2,discoveries/Simonides_Scolia_2025-11-06_20-49-27
Alcaeus.PoliticalSongs,success,0.562565551982032,2,discoveries/Alcaeus_PoliticalSongs_2025-11-06_20-49-27
Anacreon.LovePoems,success,0.5545414068286318,2,discoveries/Anacreon_LovePoems_2025-11-06_20-49-27
Stesichorus.Oresteia,success,0.5597253321396697,2,discoveries/Stesichorus_Oresteia_2025-11-06_20-49-27
Stesichorus.Helen,success,0.5584550675100164,2,discoveries/Stesichorus_Helen_2025-11-06_20-49-27
Sappho.Epithalamia,success,0.5570222048364591,2,discoveries/Sappho_Epithalamia_2025-11-06_20-49-27
Stesichorus.Geryoneis,success,0.5637050499551385,2,discoveries/Stesichorus_Geryoneis_2025-11-06_20-49-27
Alcaeus.Odes,success,0.5558362453497083,2,discoveries/Alcaeus_Odes_2025-11-06_20-49-27
Sappho.Odes,success,0.5524836096317107,2,discoveries/Sappho_Odes_2025-11-06_20-49-27
Stesichorus.Palinode,success,0.5549014650984837,2,discoveries/Stesichorus_Palinode_2025-11-06_20-49-27
Alcman.Partheneia,success,0.5474291207930841,2,discoveries/Alcman_Partheneia_2025-11-06_20-49-27
Alcman.Odes,success,0.5622429418793198,2,discoveries/Alcman_Odes_2025-11-06_20-49-28
Simonides.Epigrams,success,0.5502115358478562,2,discoveries/Simonides_Epigrams_2025-11-06_20-49-28
Tyrtaeus.Elegies,success,0.5563470241097968,2,discoveries/Tyrtaeus_Elegies_2025-11-06_20-49-28
Mimnermus.Nanno,success,0.5515481778043781,2,discoveries/Mimnermus_Nanno_2025-11-06_20-49-28
Mimnermus.Smyrneis,success,0.5601999294577985,2,discoveries/Mimnermus_Smyrneis_2025-11-06_20-49-28
Ibycus.Odes,success,0.5629774717781395,2,discoveries/Ibycus_Odes_2025-11-06_20-49-28
Tyrtaeus.WarSongs,success,0.5559433418527437,2,discoveries/Tyrtaeus_WarSongs_2025-11-06_20-49-28
Callinus.Elegies,success,0.5600164720293471,2,discoveries/Callinus_Elegies_2025-11-06_20-49-28
Pindar.Epinicians,success,0.5626482481908051,2,discoveries/Pindar_Epinicians_2025-11-06_20-49-28
Callinus.WarSongs,success,0.5578024677377053,2,discoveries/Callinus_WarSongs_2025-11-06_20-49-28
Theognis.Advice,success,0.5604113337509764,2,discoveries/Theognis_Advice_2025-11-06_20-49-28
Pindar.Paeans,success,0.5576041688036698,2,discoveries/Pindar_Paeans_2025-11-06_20-49-28
Theognis.Elegies,success,0.5560251946354785,2,discoveries/Theognis_Elegies_2025-11-06_20-49-28
Pindar.Partheneia,success,0.5559655735600348,2,discoveries/Pindar_Partheneia_2025-11-06_20-49-28
Pindar.Dithyrambs,success,0.5610003831448295,2,discoveries/Pindar_Dithyrambs_2025-11-06_20-49-28
Pindar.Hyporchemata,success,0.5645449920974572,2,discoveries/Pindar_Hyporchemata_2025-11-06_20-49-28
Pindar.Prosodia,success,0.5550564218617746,2,discoveries/Pindar_Prosodia_2025-11-06_20-49-28
Pindar.Threnoi,success,0.5528900682384055,2,discoveries/Pindar_Threnoi_2025-11-06_20-49-28
Bacchylides.Epinicians,success,0.5578281063772926,2,discoveries/Bacchylides_Epinicians_2025-11-06_20-49-28
Pindar.Encomia,success,0.5604816556864337,2,discoveries/Pindar_Encomia_2025-11-06_20-49-28
Bacchylides.Encomia,success,0.5584651770146256,2,discoveries/Bacchylides_Encomia_2025-11-06_20-49-28
Bacchylides.Dithyrambs,success,0.5571969555613236,2,discoveries/Bacchylides_Dithyrambs_2025-11-06_20-49-28
Corinna.Odes,success,0.5520522480366876,2,discoveries/Corinna_Odes_2025-11-06_20-49-28
Corinna.Epic,success,0.5518114396076638,2,discoveries/Corinna_Epic_2025-11-06_20-49-28
Bacchylides.Paeans,success,0.5481148070469897,2,discoveries/Bacchylides_Paeans_2025-11-06_20-49-28
